epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1369.79,0.63237,0.39506,0.93102,0.86351,0.79953,0.82853,0.61115,1.02213,0.55266,1.11416,0.000120393,0.000120393,0.000120393
187,1377.08,0.60642,0.37325,0.91957,0.86279,0.79953,0.82999,0.61943,1.01289,0.55239,1.107,0.00011332,0.00011332,0.00011332
188,1384.42,0.60558,0.3825,0.92342,0.86576,0.79783,0.83064,0.62378,1.01504,0.56629,1.10867,0.000106246,0.000106246,0.000106246
189,1391.92,0.62399,0.3922,0.94038,0.8667,0.79783,0.83079,0.6198,1.02632,0.58254,1.11665,9.91726e-05,9.91726e-05,9.91726e-05
190,1399.11,0.61335,0.37716,0.93193,0.8493,0.84962,0.84836,0.63011,1.02344,0.57175,1.11366,9.20991e-05,9.20991e-05,9.20991e-05
191,1407.05,0.58594,0.34261,0.90851,0.84964,0.84562,0.86644,0.63521,1.03008,0.55061,1.11899,8.50255e-05,8.50255e-05,8.50255e-05
192,1414.34,0.57527,0.33595,0.90266,0.84371,0.84666,0.86276,0.63939,1.03048,0.54306,1.12502,7.7952e-05,7.7952e-05,7.7952e-05
193,1421.61,0.56013,0.32801,0.89488,0.84961,0.8527,0.86051,0.63276,1.02845,0.53875,1.12393,7.08784e-05,7.08784e-05,7.08784e-05
194,1428.81,0.54682,0.32106,0.89313,0.85174,0.85371,0.85661,0.63394,1.02019,0.53628,1.12121,6.38049e-05,6.38049e-05,6.38049e-05
195,1436,0.55677,0.32423,0.89851,0.85635,0.85047,0.85801,0.63641,1.02244,0.54421,1.12062,5.67313e-05,5.67313e-05,5.67313e-05
196,1443.26,0.5464,0.31799,0.88497,0.85676,0.85283,0.85828,0.63445,1.01946,0.53048,1.12169,4.96578e-05,4.96578e-05,4.96578e-05
197,1450.5,0.55805,0.32309,0.89983,0.85755,0.85183,0.86088,0.6366,1.01861,0.5294,1.12148,4.25842e-05,4.25842e-05,4.25842e-05
198,1457.89,0.54286,0.31908,0.88595,0.85579,0.85129,0.85695,0.63388,1.0182,0.52756,1.11885,3.55107e-05,3.55107e-05,3.55107e-05
199,1465.11,0.54855,0.32555,0.89346,0.85557,0.85288,0.85862,0.63582,1.01801,0.52907,1.11925,2.84371e-05,2.84371e-05,2.84371e-05
200,1472.34,0.53625,0.31587,0.89146,0.85499,0.85301,0.85799,0.63619,1.01572,0.52937,1.11771,2.13636e-05,2.13636e-05,2.13636e-05
