epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1382.8,0.5589,0.34762,0.90283,0.90323,0.79771,0.83807,0.62423,1.04168,0.6609,1.17088,0.000120393,0.000120393,0.000120393
187,1390.15,0.56901,0.3672,0.91698,0.9017,0.80115,0.8365,0.62487,1.04104,0.66362,1.17618,0.00011332,0.00011332,0.00011332
188,1397.57,0.54947,0.34671,0.90615,0.90955,0.79187,0.83742,0.62635,1.03448,0.66225,1.16573,0.000106246,0.000106246,0.000106246
189,1405.03,0.56319,0.34227,0.9046,0.90887,0.79278,0.85518,0.63528,1.02775,0.64127,1.15742,9.91726e-05,9.91726e-05,9.91726e-05
190,1412.51,0.55385,0.3526,0.90294,0.91186,0.79447,0.85671,0.63816,1.03269,0.6272,1.16572,9.20991e-05,9.20991e-05,9.20991e-05
191,1421.29,0.52553,0.31237,0.87847,0.90288,0.79404,0.84732,0.62379,1.04556,0.60269,1.17356,8.50255e-05,8.50255e-05,8.50255e-05
192,1428.62,0.50378,0.29128,0.8677,0.91033,0.78941,0.84485,0.62391,1.04611,0.6025,1.18385,7.7952e-05,7.7952e-05,7.7952e-05
193,1436.24,0.52345,0.30502,0.88555,0.90886,0.79168,0.83983,0.623,1.03901,0.61047,1.17575,7.08784e-05,7.08784e-05,7.08784e-05
194,1443.62,0.51553,0.29204,0.86121,0.90501,0.7984,0.83929,0.62387,1.03516,0.60874,1.16882,6.38049e-05,6.38049e-05,6.38049e-05
195,1450.96,0.52926,0.31478,0.87485,0.90449,0.79338,0.8432,0.62678,1.02985,0.61551,1.16583,5.67313e-05,5.67313e-05,5.67313e-05
196,1458.35,0.53461,0.29878,0.882,0.90988,0.78401,0.83804,0.62197,1.02721,0.61031,1.16691,4.96578e-05,4.96578e-05,4.96578e-05
197,1465.74,0.49992,0.29494,0.86763,0.90878,0.78474,0.84192,0.62584,1.03053,0.62183,1.17144,4.25842e-05,4.25842e-05,4.25842e-05
198,1473.06,0.49522,0.2821,0.87061,0.90965,0.78785,0.83924,0.62305,1.04393,0.64602,1.18499,3.55107e-05,3.55107e-05,3.55107e-05
199,1480.44,0.47702,0.28427,0.86428,0.91058,0.79445,0.8405,0.62344,1.0429,0.65154,1.18468,2.84371e-05,2.84371e-05,2.84371e-05
200,1488.08,0.48987,0.31832,0.86829,0.90939,0.79641,0.83535,0.6245,1.04091,0.64345,1.18061,2.13636e-05,2.13636e-05,2.13636e-05
